"ab","Of the 4, blood group of the universal recipient"
"fly","Unlike most birds, ratites like the ostrich can't do this"
"smell","Associated with this sense, the olfactory lobe is better developed in most vertebrates than in man"
"kidney","Renin, an enzyme that breaks down protein, is secreted by cells in this organ"
"rna","This nucleic acid occurs in 3 forms: messenger, ribosomal and transfer"
"sinuses","These body cavities can contain blood or can be hollow, as in the bones around the nose"
"taproots","Carrots are examples of these main roots that may have smaller roots branching from them"
"splicing","This verb used in film editing also refers to cutting and recombining DNA molecules"
"node","It can mean a tumor, or a body part that's a mass of tissue, like the lymph type"
"atrophy","You win a prize if you give us this term for an organ's shrinkage due to lack of use"
"stomach","Juices naturally occuring in this organ include hydrochloric acid and pepsin, but no orange"
"epidermis","Skin"" term for the layer of cells on the upper and lower surfaces of a leaf; it may be one cell thick"
"photosynthesis","This reaction occurs in the chloroplasts, the oval-shaped green organelles in plants"
"scurvy","Aye-aye, it's a lack of ascorbic acid that can cause this disease"
"whales","The water mammals called cetaceans are divided into dolphins, porpoises and these"
"akingdom","Linnaeus posited just 2 of these living realms, Plantae and Animalia; more are recognized now"
"tcells","Part of the immune system, these, named for their origin in the thymus, feature special receptor molecules"
"calcium","As its name indicates, a mineral called calcitonin lowers the level of this mineral in the blood"
"green","Related to red hemoglobin, chlorocruorin, a pigment in some worms, is this color"
"kidney","In fish and amphibians, the mesonephros functions much like this organ in humans"
"stamen","A flower is considered perfect if it has both pistils and these male organs"
"duramater","Latin for ""hard mother"" it's the outermost membrane covering the brain"
"amoeba","This 1-celled protozoan gets its name from a Greek word meaning ""change"
"epidermis","Because there are no blood vessels in this layer of skin, nutrition is supplied by a tissue fluid"
"dorsal","The opposite of ventral; this term refers to the back region of animals"
"genus","It's the classification above species, but below family"
"carllinnaeus","The system of giving 2 scientific names to all organisms was devised by this Swedish naturalist"
"cloning","3 calves created this way made headlines back in 1988"
"worm","The top 3 inches of an acre of soil may contain billions of nematodes, this type of creature"
"vertebrates","Classed as a subphylum of the chordates, they make up about 3 percent of animal species, including mammals"
"seeds","A few hundred million years ago some plants had the bright idea to protect and spread their embryos in these"
"cytoplasm","In cell division, mitosis splits the nucleus and cytokinesis splits this liquid cushioning the nucleus"
"peas","Round, wrinkled, green seed or yellow seed are differences in the 7 traits of these plants Mendel studied"
"photosynthesis","Oxygen is a waste product of this metabolic process in green plants"
"exoskeleton","Chitin is the main component in this supportive outside covering of lobsters and insects"
"yolk","In a bird's egg, it's contained within the vitelline membrane"
"chlorophyll","From the Greek for ""green leaf"", it's the green pigment in plants"
"louispasteur","This French chemist presented his germ theory of fermentation in an 1857 paper, ""On Lactic Fermentation"
"mutation","It's defined as a change in the hereditary material of an organism's cells"
"fruitfly","The Drosophilidae family of this insect is used extensively in genetics because of its short, 10-day life cycle"
"reptiles","The Mesozoic era is known as the Age of these, such as snakes and iguanas today"
"penicillin","In 1942 scientists got a much higher yield of this antibiotic from a moldy cantaloupe than with previous ways"
"cells","The life of these in your body ranges from 3 days in your intestine to a lifetime in your brain"
"bloodpressure","Your baroreceptors are sensory devices that keep this steady"
"eye","The highest level of activity in this organ of your body is in the Fovea Centralis"
"gills","Lungfish breathe by means of primitive lungs, as well as these respiratory organs"
"fungi","Like mushrooms, molds belong to this group of organisms that lack chlorophyll"
"egg","An ootid is a cell that matures into this"
"olfactorynerves","Impulses concerned with the sense of smell are transmitted to the brain by these nerves"
"papillae","It's the term for the tiny projections on the surface of the tongue and at the roots of the hair"
"fungi","Mycology is the branch of biology that studies mushrooms, yeasts, molds, and other types of these"
"clotting","Fibrogen is a protein material that helps the blood in doing this"
"egg","Common term for a female gamete"
"fat","People usually refer to adipose tissue as this"
"skull","In any vertebrate, the occiput is the posterior part of this"
"ychromosome","In humans, this sex chromosome is present only in males"
"taste","Gustatory receptors are special cells that give you your sense of this"
"cones","In plants, they're reproductive structures; in humans, light-sensitive structures along with the rods"
"pituitarygland","The hypothalamus at the base of the brain controls the release of hormones by this ""master gland"
"taxonomy","One of the subdivisions of biology is this science dealing with the naming and classification of organisms"
"lungs","The visceral pleura is a thin, tough membrane that covers this pair of organs"
"esophagus","In humans, food passes from the pharynx to the stomach via this muscular membranous tube"
"nucleus","Cell division begins in this part of the cell, either by mitosis or by meiosis"
"protoplasm","An amoeba is a 1-celled shapeless mass of this, a term defined in 1839 as the basic material of life"
"feather","These are made up of a racus, barbules, barbs and a quill"
"hemoglobin","Hemolysis is the release of this protein pigment from blood cells"
"mushrooms","Coral, horse, oyster and parasol are types of this fungus"
"agar","This jelling agent prepared from seaweed is often used to grow microorganisms"
"skin","For an adult elephant it can be up to 1 1/2"" thick and weigh about a ton yet can be pierced by an insect"
"fraternaltwins","Dizygotic twins are more commonly known by this brotherly name"
"animalsplants","Euglenas are microscopic organisms scientists classify in both of these groups"
"capillaries","They're your smallest blood transport tubes and in some the red cells have to go through single file"
"shell","The umbo is the pointed center and oldest part of this part of a clam"
"skin","Cutaneous respiration is an exchange of gases through this part of the body"
"nervecells","Dendrites are projections from this type of cell"
"kidneys","Osmoregulation in the human body is carried out by these organs"
"sebaceousglands","These glands secrete oil into your hair follicles"
"teeth","In reptiles these choppers are conical and uniform; in mammals they have various shapes and sizes"
"genome","3 billion base pairs of DNA, incorporating the code to make a person, is called the human this"
"amotor","Not just something in a car, it's a type of neuron that sends signals to an effector, like a muscle"
"parasitology","Part of biology, this -ology studies hosted organisms like tapeworms"
"penicillin","The world's first antibiotic; it was discovered in 1929"
"bats","When Lazzaro Spallanzani blinded them, they still flew; when he plugged their ears, they were disoriented"
"photosynthesis","In this process 8 photons of light break down 2 H2O molecules to yield an O2 molecule"
"dna","To figure out its structure, Watson and Crick used the scientific equivalent of Tinker Toys"
"families","Similar species are grouped into genera; similar genera into these"
"liver","The hepatic portal vein connects the intestine to this organ"
"volcanoes","It's been proposed that sulfate aerosols from these geological phenomena killed off the dinosaurs"
"leaves","The internodes on the stem of a cabbage plant are very short, so these are stacked close together"
"vitamina","Night blindness may come from a deficiency in this vitamin, also called retinol"
"baleenwhales","Filter feeders include flamingos and these whales named for their filters"
"heart","Crocodilians are the only reptiles in which this organ has 4 separated chambers"
"skeleton","The armadillo possesses the endo- and exo- types of this support structure"
"abacteria","E. coli, one of these found in humans, is often used in genetic studies"
"esophagus","A bird's crop is an expanded area of this part of the alimentary canal between the pharynx and stomach"
"syphilis","In 1910 Paul Ehrlich announced that Salvarsan was an effective treatment for this disease"
"dominant","Term for one form of a gene that masks a recessive form, or for the leader of a group of animals"
"methane","Bacteria in cattle intestines produce this gas implicated in global warming"
"hormones","Some of these pituitary chemicals, like thyrotropin, affect other endocrine glands"
"symmetry","Organisms that can be cut into 2 mirror images along only one plane have the bilateral type of this property"
"vascular","This term for tissue that takes nutrients through a plant also refers to human blood vessels"
"roots","They're a plant's anchor and can have a fibrous or tap system"
"genes","Around 1940 scientists found that mutations in these chromosomal units result in defective enzymes"
"nerves","3 kinds of these are sensory, motor and mixed"
"dentin","This calcified tissue that surrounds the pulp cavity of a tooth is a bone-like substance"
"embryology","This ""ology"" is concerned with the development of the fertilized egg and the growth of the fetus"
"afrog","Genus <u>Rana</u>; frequent victim of biology class dissections"
"beagle","L.B.J.'s hound dog or Darwin's ship"
"cells","The basic unit of life; 3 billion die every minute in your body"
"chlorophyll","It puts the green in greenery"
"dna","Deoxyribonucleic acid"
"mold","Neurospora crassa is this type of fungus; it grows on bread but in the wild is found on burned vegetation"
"carbondioxide","Stomata, leaf pores that take in this gas, enlarge hen its level in the air drops below normal"
"scorpions","About 25 species of this arachnid, most in the family buthidae, have venom that'll kill you; 1200 others sting like a bee"
"hair","Linus pauling found the structure of keratin, the main component of nails and this human body part"
"insulin","To help make sure your brain stays fueled, its cells need less of this hormone for glucose uptake"
"anorgan","Wurlitzer's pride, or what tissues grouped together form"
"blood","Serology is the study of this body fluid closely resembling sea water"
"amicroscope","In 1600's, amateur Dutch scientist van Leeuwenhoek discovered bacteria by using this"
"space","Exobiology is the study of living things here"
"heredity","In genetics, it's what passing of characteristics from Mom and Dad to Junior is called"
"bees","When sexually aroused, the carpenter species of this insect will chase jet liners"
"incubation","The period of time between egg laying and hatching is called this"
"core","In an apple, it's the ""inside"" name for the pericarp"
"arthritis","Found even in dinosaurs, this world's oldest known disease is still considered incurable"
"viruses","Measles, mumps and rabies are not transmitted by bacteria, but by these"
"animal","Linnaeus only recognized 2 biological kingdoms; everything was either plant or this"
"tendons","Muscles may connect directly onto bones or connect to them by these"
"cellulose","A termite's intestinal tract can break down this plant substance; yours can't"
"manhumans","Of all mammals, this one takes longest to mature"
"femur","The human body's largest bone"
"retina","Light-sensitive layer of nerve tissue covering the back 2/3 of the eyeball, it's an extension of the brain"
"carllinnaeus","This Swedish botanist, known for his system of classification, was the first to note that whales are mammals"
"homosapiens","Humans belong to the class Mammalia, to the order Primates and to this genus and species"
"ovaries","They're the reproductive organs in which eggs develop in women"
"smallintestine","While it's ""small"" in diameter, about 1 1/2 inches, it's 20 to 25 feet long in your body"
"metabolism","From the Greek for ""change"", it's the chemical processes in a body necessary to maintain life; some have slower ones"
"messenger","The ""m"" in ""mRNA"" stands for this"
"fungi","Ascomycetes, the largest class in this kingdom, includes edible types like truffles"
"carbon","C<sub>4</sub> plants, which photosynthesize molecules having 1 more of these atoms than C<sub>3</sub> plants, do better if it's hot and dry"
"daughtercells","Familial name for the 2 new cells resulting from cell division"
"sequencing","Term for determining the order of nucleotides in a DNA molecule"
"epidermis","This outermost skin layer may be five times thicker on the palms and soles than on the rest of the body"
"kidneys","Metanephros is the medical name for this organ found in birds, reptiles and humans"
"cilia","The paramecium, a microorganism found in fresh water, moves by means of these tiny, hair-like threads"
"gametes","During fertilization, two of these cells, one each from the male and female, unite to form a zygote"
"three","A frog's heart has this many chambers, one fewer than a human's"
"stigma","It's no disgrace, it's just the sticky part of the pistil that receives the pollen during pollenation"
"leukocytes","White blood cells are also known by this medical name, from the Greek for ""white"
"meiosis","This process that occurs in specialized sex cells is also known as reduction division"
"host","Term for an organism that harbors a parasite"
"kneecaps","Some birds have patella bones, commonly called this in humans"
"deciduous","Adjective used to describe your 1st set of teeth and plants that shed their leaves seasonally"
"red","Oxygenated hemoglobin is this color"
"teeth","An animal that's described as heterodont has different kinds of these"
"thumb","The pollex, the first digit on the forelimbs of tetrapods, is known as this body part on you"
"eyelid","Birds, reptiles and some mammals have a nectitating membrane, also called a third one of these"
"clotting","During this process the blood's fibrinogen is converted into insoluble fibrin"
"volcanoes","It's been proposed that sulfate aerosols from these geological phenomena killed off the dinosaurs"
"viruses","Measles, mumps and rabies are not transmitted by bacteria, but by these"
"bones","Call a cop!<br />You're born with 300 of these, but by the time you grow up you only have 206"
"vitamina","Night blindness may come from a deficiency of this vitamin also called retinol"
"analgae","A fungus gets mighty cozy when it teams up with one of these organisms to live symbiotically as a lichen"
"muscle","It's any tissue that contracts and relaxes, causing movement of the limbs and other body parts"
"epidermis","In plants and invertebrates, this outermost layer of protection is usually just one cell thick"
"respiration","It's the process by which an organism or cell takes in oxygen and expels carbon dioxide"
"threshold","Architectural term for the minimal stimulus that starts a nerve impulse, like pain"
"tongue","The hypoglossal nerve controls its many movements, including wagging"
"amphibians","On land this class of vertebrates can absorb oxygen through the skin, provided it's moist"
"cellulose","Protozoans living in a termite's gut break down this substance in the wood the termite eats"
"hemoglobin","A healthy red blood cell in your body has about 300 mil. of these oxygen-carrying molecules"
"capillaries","Some of these smallest blood vessels are so tiny that only one blood cell can pass through at a time"
"embryo","It's the rudimentary plant contained within a seed, or a developing human before it's a fetus"
"aminoacids","To build tissue, the body needs 20 different ones of these ""protein building blocks"", both ""essential"" and ""nonessential"
"twowinged","Diptera, the order of insects that includes flies and mosquitoes, literally means this"
